PostTest_1	1	1001, 1002, 1003, 1004, 1005, 1006, 1007, 1008, 1009, 1010									
			91001	soundonly_image					kumar_berdiri_di_tepi_perhentian_bas.m4a	l15_kumar_berdiri_di_tepi_perhentian_bas.png	l15_ming_di_antara_kerusi.png^l15_kumar_berdiri_di_tepi_perhentian_bas.png^l15_rumah_di_sebelah_pokok.png
			91002	soundonly_image					rumah_di_sebelah_pokok.m4a	l15_rumah_di_sebelah_pokok.png	l15_sekolah_di_depan_taman.png^l15_rumah_di_sebelah_pokok.png^l15_buah_oren_di_dalam_kotak.png
			91003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Saya ada sebatang pensel.	Saya ada sebatang pensel.^Saya ada sebatang pensel-pensel.^Saya ada sebatang pensel saya.
			91004	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	Aini kerja apa?				Jururawat	Jururawat^Guru^Petani
			91005	imageseq_sentence		Hari ini hari jadi Bobo.		Bobo membuat hajat lalu meniup lilin.	book_en_408_page_1_1_2_1_2_2.m4a	Lina nyanyikan lagu hari jadi untuk Bobo.	Bobo sangat gembira.^Tiba-tiba hujan turun.^Lina nyanyikan lagu hari jadi untuk Bobo.
											
MiniTest_9_1	2	91006, 91007, 91008, 91009, 91010									
			91006	soundonly_image					buah_oren_di_dalam_kotak.m4a	l15_buah_oren_di_dalam_kotak.png	l15_buah_epal_di_dalam_bakul.png^l15_buah_oren_di_dalam_kotak.png^l15_bola_di_bawah_meja.png
			91007	soundonly_image					ali_bermain_bola.m4a	l16_ali_bermain_bola.png	l16_ali_bermain_bola.png^l16_ali_dan_amir_pergi_berenang.png^l16_aini_mahu_tidur.png
			91008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Budak itu berenang di kolam.	Budak itu berenang di kolam.^Budak itu berenang pada kolam.^Budak itu berenang ke kolam.
			91009	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	Aini beri apa kepada orang sakit?				Ubat	Ubat^Makanan^Air
			91010	imageseq_sentence		Bobo membuat hajat lalu meniup lilin.		Tiba-tiba juga, ikan jatuh dari langit!	book_en_408_page_2_2_3_1_4_1.m4a	Tiba-tiba hujan turun.	Bobo sangat gembira.^Tiba-tiba hujan turun.^Lina nyanyikan lagu hari jadi untuk Bobo.
											
MiniTest_9_1	3	91011, 91012, 91013, 91014, 91015									
			91011	soundonly_image					ali_dan_amir_pergi_berenang.m4a	l16_ali_dan_amir_pergi_berenang.png	l16_ali_bermain_bola.png^l16_ali_dan_amir_pergi_berenang.png^l16_ravi_mahu_jadi_doktor.png
			91012	soundonly_image					ravi_mahu_jadi_doktor.m4a	l16_ravi_mahu_jadi_doktor.png	l16_ravi_mahu_jadi_doktor.png^l16_kumar_dan_kavita_mahu_beli_pisang.png^l16_aini_mahu_tidur.png
			91013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Kucing itu di atas kotak.	Kucing itu di atas kotak.^Kucing itu atas di kotak.^Kucing itu di kotak atas.
			91014	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	Aini jaga siapa?				Orang sakit	Orang sakit^Orang sihat^Orang muda
			91015	imageseq_sentence		Tiba-tiba juga, ikan jatuh dari langit!		Dia cuba tangkap ikan dengan bakul.	book_en_408_page_4_1_4_2_4_3.m4a	Bobo sangat gembira.	Bobo sangat gembira.^Tiba-tiba hujan turun.^Lina nyanyikan lagu hari jadi untuk Bobo.
											
MiniTest_9_2	1	92001, 92002, 92003, 92004, 92005									
			92001	soundonly_sentence					kucingtidurdiaatassofa.m4a	Kucing tidur di atas sofa.	Kucing tidur di atas sofa.^Kucing tidur di bawah meja.^Kucing makan di dapur.
			92002	soundonly_image					sitibantuibujemurbaju.m4a	sitibantuibujemurbaju.png	sitibantuibujemurbaju.png^sitidankavitamemasak.png^abangangkatkotakbesar.png
			92003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Datuk minum jus oren.	Datuk minum jus oren.^Datuk minum oren jus.^Datuk jus oren minum.
			92004	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	Mei suka tengok apa?				Bintang	Bintang^Matahari^Bulan
			92005	paragraph_sentence		Pada waktu pagi, Si Musang keluar berjalan-jalan. Si Musang berjalan sehingga waktu tengah hari. _________________________.			book_en_504_page_1_1_1_2_1_3.m4a	Perutnya berbunyi kerana lapar.	Perutnya berbunyi kerana lapar.^Perutnya buncit kerana kenyang.^Perutnya berbunyi kerana sakit.
											
MiniTest_9_2	2	92006, 92007, 92008, 92009, 92010									
			92006	soundonly_sentence					helangterbangdilangit.m4a	Helang terbang di langit.	Helang terbang di langit.^Helang rehat di atas pokok.^Burung itu terbang rendah.
			92007	soundonly_image					sitidankavitamemasak.m4a	sitidankavitamemasak.png	sitibantuibujemurbaju.png^sitidankavitamemasak.png^abangangkatkotakbesar.png
			92008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Hao berenang di kolam.	Hao berenang di kolam.^Hao di kolam berenang.^Hao berenang ke kolam.
			92009	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	Mei cuba buat apa?				Kira bintang	Kira bintang^Lukis bintang^Baca buku
			92010	paragraph_sentence		Si Musang melihat sekelilingnya untuk mencari makanan. Si Musang nampak buah anggur _________________________. Anggur itu kelihatan sangat manis!			book_en_504_page_2_1_2_2_2_3.m4a	pada sepohon pokok yang tinggi	di dalam laut yang besar^pada sepohon pokok yang tinggi^di atas batu yang besar
											
MiniTest_9_2	3	92011, 92012, 92013, 92014, 92015									
			92011	soundonly_sentence					kataklompatkedalamkolam.m4a	Katak lompat ke dalam kolam.	Katak lompat ke dalam kolam.^Ikan berenang di dalam kolam.^Kambing itu di padang.
			92012	soundonly_image					abangangkatkotakbesar.m4a	abangangkatkotakbesar.png	sitibantuibujemurbaju.png^sitidankavitamemasak.png^abangangkatkotakbesar.png
			92013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Burung itu terbang rendah.	Burung itu terbang rendah.^Burung itu rendah terbang.^Burung terbang di rendah.
			92014	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	Kenapa Mei tidak dapat kira semua bintang?				Bintang terlalu banyak.	Bintang terlalu banyak.^Dia tidak pandai kira.^Bintang bergerak laju.
			92015	paragraph_sentence		Si Musang _______________. Dia cuba mencapai gugusan anggur itu. Si Musang hampir berjaya, tetapi masih tidak dapat mencapainya.			book_en_504_page_5_1_5_2_5_3.m4a	melompat sekali lagi	suka menari dan menyanyi^melompat sekali lagi^berjalan berhati-hati
											
MiniTest_9_3	1	93001, 93002, 93003, 93004, 93005									
			93001	soundonly_image					cikgumimiberirotikepadamurid.m4a	cikgumimiberirotikepadamurid.png	cikgumimiberirotikepadamurid.png^jururawatjagabayi.png^pakcikmemandubas.png
			93002	soundonly_image					sitibantuibujemurbaju.m4a	sitibantuibujemurbaju.png	sitibantuibujemurbaju.png^makcikcucitangandibilikair.png^datukcatmeja.png
			93003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Abang sedang cuci longkang.	Abang sedang cuci longkang.^Abang sedang longkang cuci.^Abang telah cuci longkang.
			93004	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ali kemas bilik tidur.	Ali kemas bilik tidur.^Ali bilik tidur kemas.^Ali kemas di bilik tidur.
			93005	paragraph_sentence		Mei lewat ke sekolah. _________________, tetapi bas itu sudah berlalu. Mei menjerit supaya pemandu berhenti, tetapi pemandu tidak mendengarnya.			book_en_501_page_1_1_1_2_1_3.m4a	Mei berlari mengejar bas	Mei berjalan perlahan^Mei berlari mengejar bas^Mei menjerit dengan kuat
											
MiniTest_9_3	2	93006, 93007, 93008, 93009, 93010									
			93006	soundonly_image					datukcatmeja.m4a	datukcatmeja.png	datukcatmeja.png^samidankumarbinaistanapasir.png^sitibantuibujemurbaju.png
			93007	soundonly_image					pakcikmemandubas.m4a	pakcikmemandubas.png	pakcikmemandubas.png^jururawatjagabayi.png^cikgumimiberirotikepadamurid.png
			93008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ibu potong buah tembikai.	Ibu potong buah tembikai.^Ibu potong dua buah tembikai.^Ibu buah tembikai potong.
			93009	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Kucing itu di atas sofa.	Kucing itu di atas sofa.^Kucing itu sofa atas.^Kucing itu di dalam sofa.
			93010	paragraph_sentence		Kemudian, sebuah lori lalu di hadapan Mei. “_____________,” fikir Mei. “Saya boleh memandu ke sekolah.”			book_en_501_page_5_1_5_2_5_3_5_4.m4a	Kalaulah saya ada lori	Kalaulah saya ada lori^Kalaulah saya ada bot^Kalaulah saya bangun awal
											
MiniTest_9_3	3	93011, 93012, 93013, 93014, 93015									
			93011	soundonly_image					burungkuningdidalamSarang.m4a	burungkuningdidalamsarang.png	burungkuningdidalamsarang.png^buahorendidalamkotak.png^kucingdidepankotak.png
			93012	soundonly_image					amirdaduabuahkerusi.m4a	amiradaduabuahkerusi.png	amiradaduabuahkerusi.png^duabijitomatodanduabijilemon.png^tigabuahkereta.png
			93013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Budak itu berlari di padang.	Budak itu berlari di padang.^Budak itu berlari ke padang.^Budak itu di padang berlari.
			93014	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Buku cerita itu tebal.	Buku cerita itu tebal.^Buku itu cerita tebal.^Buku cerita itu tinggi.
			93015	paragraph_sentence		“Saya tahu! _________________!” jerit Mei. “Saya hanya perlu sebuah motosikal.”			book_en_501_page_15_1_15_2_15_3_15_4.m4a	Saya akan naik motosikal	Saya tidak ada motosikal^Saya akan berjalan kaki^Saya akan naik motosikal
											
PostTest_9	1	9001, 9002, 9003, 9004, 9005, 9006, 9007, 9008, 9009, 9010									
			9001	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Sekolah Aini besar.	Sekolah Aini besar.^Sekolah Aini besar-besar.^Sekolah Aini adalah besar.
			9002	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Kucing itu di atas kotak.	Kucing itu di atas kotak.^Kucing itu pada atas kotak.^Kucing itu atas di kotak.
			9003	soundonly_image					ravimahujadidoktor.m4a	ravimahujadidoktor.png	ravimahujadidoktor.png^kumaradakambing.png^ainimahutidur.png
			9004	soundonly_image					sitibantuibujemurbaju.m4a	sitibantuibujemurbaju.png	datukcatmeja.png^sitibantuibujemurbaju.png^pakcikmemandubas.png
			9005	paragraph_sentence		Dalam perjalanan ke sekolah, ______________________________. Aini memetik sekuntum bunga yang cantik.			book_en_502_page_3_1_3_2.m4a	Aini melalui padang yang berbunga	Aini membeli sebiji buah^Aini memetik sekuntum bunga ungu^Aini melalui padang yang berbunga
			9006	paragraph_sentence		Pada waktu pagi, ____________________. Si Musang berjalan sehingga waktu tengah hari. Perutnya berbunyi kerana lapar.			pt9_9006_answer.m4a	Si Musang keluar berjalan-jalan	Si Musang melompat tinggi^Si Musang keluar berjalan-jalan^Si Musang keluar bermain
			9007	imageseq_sentence		Mimi berasa marah!		Ayah memberikan Mimi segelas susu.	book_en_503_9007_answer.m4a	Ayah Mimi membawanya pulang dengan basikal.	Mimi berjalan kaki balik ke rumah.^Ayah Mimi membawanya pulang dengan basikal.^Hujan mula turun.
			9008	imageseq_sentence		book_en_413_page_2.png		book_en_413_page_4.png	pt9_9008_answer.m4a	“Makanan apa yang patut kita bawa?”	“Makanan apa yang patut kita bawa?”^Mereka berguling turun bukit pasir putih.^Mereka guna kasut roket lalu terus meluncur ke bulan.
			9009	imageseq_image		book_en_507_page_1.png		book_en_507_page_10.png	pt9_9009_answer.m4a	book_en_507_page_5.png	book_en_507_page_8.png^book_en_507_page_5.png^book_en_507_page_9.png
			9010	paragraph_sentence	Kenapa Singa bertemu dengan Gajah?	Pada waktu petang, Gajah berasa haus. Dia kembali ke kolam itu. Malangnya, Gajah terpijak dua ekor katak tanpa sengaja. Singa bertemu dengan Gajah. “Kamu sangat besar,” katanya. “Kamu mesti berhati-hati kerana katak sangat kecil.”			pt9_9010_answer.m4a	Untuk mengingatkan Gajah supaya berhati-hati.	Untuk mengajak Gajah pergi makan.^Untuk menghalau Gajah dari hutan.^Untuk mengingatkan Gajah supaya berhati-hati.
											
PostTest_9	2	9011, 9012, 9013, 9014, 9015, 9016, 9017, 9018, 9019, 9020									
			9011	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mei bercita-cita menjadi doktor.	Mei bercita-cita menjadi doktor.^Mei bercita seorang doktor.^Mei cita-cita doktor.
			9012	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Bayi suka minum susu.	Bayi suka minum susu.^Bayi suka minumkan susu.^Bayi minum suka susu.
			9013	soundonly_image					kucinglebihkecildaripadaanjing.m4a	kucinglebihkecildaripadaanjing.png	kucingdidepankotak.png^kucinglebihkecildaripadaanjing.png^singadibawahpokok.png
			9014	soundonly_image					burungkuningdidalamsarang.m4a	burungkuningdidalamsarang.png	burungdilangit.png^katakdiatasdaun.png^burungkuningdidalamsarang.png
			9015	paragraph_sentence		Aini duduk di padang. Bunga-bunga yang cantik mengelilinginya. _____________.			pt9_9015_answer.m4a	Aini rasa gembira	Aini tidak lapar^Aini rasa gembira^Aini rasa sedih
			9016	paragraph_sentence		Si Musang melompat sekali lagi. Dia cuba mencapai gugusan anggur itu. _____________________ , tetapi masih tidak dapat mencapainya.			pt9_9016_answer.m4a	Si Musang hampir berjaya	Si Musang hampir berjaya^Si Musang telah berjaya^Si Musang tengok buah anggur
			9017	imageseq_sentence		Mula-mula, Mimi melukis sebuah segi empat merah.		Mimi melukis seekor burung dengan krayon ungu.	book_en_503_9017_answer.m4a	Mimi melukis seorang budak lelaki.	Mimi melambai kepada monyet^Mimi minum susu.^Mimi melukis seorang budak lelaki.
			9018	imageseq_sentence		book_en_413_page_1.png		book_en_413_page_10.png	book_en_413_page_1_2_6_2_10_2.m4a	Mereka guna kasut roket lalu terus meluncur ke bulan.	Mereka guna kasut roket lalu terus meluncur ke bulan.^Hao dan Mei makan tembikai untuk sarapan^Mereka berguling turun bukit pasir putih.
			9019	imageseq_image		book_en_507_page_3.png		book_en_507_page_5.png	pt9_9019_answer.m4a	book_en_507_page_4.png	book_en_507_page_4.png^book_en_507_page_7.png^book_en_507_page_2.png
			9020	paragraph_sentence	Apakah telah berlaku?	Pada waktu petang, Gajah berasa haus. Dia kembali ke kolam itu. Malangnya, Gajah terpijak dua ekor katak tanpa sengaja. Singa bertemu dengan Gajah. “Kamu sangat besar,” katanya. “Kamu mesti berhati-hati kerana katak sangat kecil.”			pt9_9020_answer.m4a	Gajah terpijak dua ekor katak tanpa sengaja.	Gajah mandi di kolam.^Gajah bermain dengan Singa.^Gajah terpijak dua ekor katak tanpa sengaja.
											
SpecialTest_1	1	10001, 10002, 10003, 10004, 10005									
			10001	soundonly_word					eng_e.m4a	E	A^E^O
			10002	soundonly_word					eng_g.m4a	G	G^J^F
			10003	soundonly_word					eng_m.m4a	m	h^d^m
			10004	word_word		B				b	w^b^p
			10005	word_word		y				Y	K^L^Y
											
SpecialTest_1	2	10006, 10007, 10008, 10009, 10010									
			10006	soundonly_word					eng_a.m4a	A	A^E^O
			10007	soundonly_word					eng_f.m4a	F	G^J^F
			10008	soundonly_word					eng_h.m4a	h	h^d^m
			10009	word_word		R				r	r^s^t
			10010	word_word		n				N	Y^W^N
											
SpecialTest_2	1	20001, 20002, 20003, 20004, 20005									
			20001	soundonly_word					g_sound.m4a	g	g^y^s
			20002	soundonly_word					p_sound.m4a	p	c^j^p
			20003	soundonly_word					l_sound.m4a	l	l^m^q
			20004	soundonly_word					t_sound.m4a	t	z^t^o
			20005	soundonly_word					w_sound.m4a	w	v^d^w
											
SpecialTest_2	2	20006, 20007, 20008, 20009, 20010									
			20006	soundonly_word					s_sound.m4a	s	g^y^s
			20007	soundonly_word					c_sound.m4a	c	c^j^p
			20008	soundonly_word					m_sound.m4a	m	l^m^q
			20009	soundonly_word					z_sound.m4a	z	z^t^o
			20010	soundonly_word					v_sound.m4a	v	v^d^w
											
SpecialTest_3	1	30001, 30002, 30003, 30004, 30005									
			30001	word_word		_ook			book.m4a	b	b^c^h
			30002	word_word		_ish			fish.m4a	f	s^f^t
			30003	word_word		_ilk			milk.m4a	m	m^g^r
			30004	word_word		_ig			pig.m4a	p	w^d^p
			30005	word_word		_ellow			yellow.m4a	y	k^n^y
											
SpecialTest_3	2	30006, 30007, 30008, 30009, 30010									
			30006	word_word		_ake			cake.m4a	c	b^c^h
			30007	word_word		_ister			sister.m4a	s	s^f^t
			30008	word_word		_iver			river.m4a	r	m^g^r
			30009	word_word		_uck			duck.m4a	d	w^d^p
			30010	word_word		_ose			nose.m4a	n	k^n^y
											
SpecialTest_4	1	40001, 40002, 40003, 40004, 40005									
			40001	image_word	_ird	bird.png				b	b^t^q
			40002	image_word	_un	sun.png				s	c^s^z
			40003	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	can, cake	hat, see^can, cake^girl, wind
			40004	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	love, lion	mug, nut^mane, cane^love, lion
			40005	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	chair, chain	chair, chain^shirt, what^this, phone
											
SpecialTest_4	2	40006, 40007, 40008, 40009, 40010									
			40006	image_word	_ouse	mouse.png				m	m^r^l
			40007	image_word	_at	cat.png				c	c^s^z
			40008	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	jug, jump	lake, cake^jug, jump^hen, pen
			40009	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	tent, toy	man, pan^egg, goat^tent, toy
			40010	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	shine, show	chid, then^thin, when^shine, show
											
SpecialTest_5	1	50001, 50002, 50003, 50004, 50005									
			50001	word_word		_og			dog.m4a	d	f^w^d
			50002	word_word		sa_			sad.m4a	d	n^d^s
			50003	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	pass, pot	gold, cold^pass, pot^king, sing
			50004	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	wet, wing	king, make^tank, pink^wet, wing
			50005	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	church, chop	church, chop^shop, snake^tiger, that
											
SpecialTest_5	2	50006, 50007, 50008, 50009, 50010									
			50006	word_word		_ile			pile.m4a	p	p^b^v
			50007	word_word		to_			top.m4a	p	m^p ^z
			50008	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	rain, rat	ham, mom^rain, rat^zoo, sea
			50009	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	made, mice	duck, king^walk, jump^made, mice
			50010	sentence_word		Choose the pair with the same first sound.			choosepairwithsamefirstsound.m4a	sheep, shoes	sheep, shoes^cow, chart^why, voice
											
SpecialTest_6	1	60001, 60002, 60003, 60004, 60005									
			60001	soundonly_word					nose.m4a	nose	nose^mouth^chin
			60002	soundonly_word					cheek.m4a	cheek	eye^cheek^face
			60003	image_word		eye.png				eye	eye^cheek^nose
			60004	image_word		mouth.png				mouth	face^chin^mouth
			60005	soundonly_image					forehead.m4a	forehead.png	nose.png^forehead.png^cheek.png
											
SpecialTest_6	2	60006, 60007, 60008, 60009, 60010									
			60006	soundonly_word					mouth.m4a	mouth	mouth^nose^chin
			60007	soundonly_word					eye.m4a	eye	cheek^face^eye
			60008	image_word		nose.png				nose	eye^cheek^nose
			60009	image_word		chin.png				chin	face^chin^mouth
			60010	soundonly_image					cheek.m4a	cheek.png	nose.png^forehead.png^cheek.png
											
SpecialTest_7	1	70001, 70002, 70003, 70004, 70005									
			70001	soundonly_word					head.m4a	head	knees^head^ears
			70002	soundonly_word					knees.m4a	knees	chest^knees^hands
			70003	image_word		hand.png				hand	hand^foot^leg
			70004	image_word		foot.png				foot	hand^foot^leg
			70005	soundonly_image					shoulders.m4a	shoulders.png	feet.png^hands.png^shoulders.png
											
SpecialTest_7	2	70006, 70007, 70008, 70009, 70010									
			70006	soundonly_word					hair.m4a	hair	chest^knees^hair
			70007	soundonly_word					ear.m4a	ear	knee^head^ear
			70008	image_word		head.png				head	neck^head^foot
			70009	image_word		neck.png				neck	neck^head^foot
			70010	soundonly_image					knees.m4a	knees.png	knees.png^hands.png^shoulders.png
											
SpecialTest_8	1	80001, 80002, 80003, 80004, 80005									
			80001	soundonly_word					father.m4a	father	father^mother^brother
			80002	soundonly_word					brother.m4a	brother	father^mother^brother
			80003	image_word		grandmother.png				grandmother	grandfather^grandmother^grandchild
			80004	image_word		baby.png				baby	baby^mom^dad
			80005	soundonly_image					mother.m4a	mother.png	father.png^mother.png^brother.png
											
SpecialTest_8	2	80006, 80007, 80008, 80009, 80010									
			80006	soundonly_word					mom.m4a	mom	dad^mom^baby
			80007	soundonly_word					dad.m4a	dad	dad^mom^baby
			80008	image_word		grandfather.png				grandfather	grandfather^grandmother^grandchild
			80009	image_word		brother.png				brother	sister^mother^brother
			80010	soundonly_image					sister.m4a	sister.png	sister.png^brother.png^father.png
											
SpecialTest_9	1	90001, 90002, 90003, 90004, 90005									
			90001	sentence_word		What time do you ___________?			whattimedoyouwakeup.m4a	wake up	wake up^eat lunch^go to bed
			90002	sentence_word		He goes to ________.			hegoestoschool.m4a	school	bed^lunch^school
			90003	sentence_word		We have to eat ________ now.			wehavetoeatbreakfastnow.m4a	breakfast	breakfast^hands ^teeth
			90004	image_sentence		l14_boyreadsbook.png			theboyreadsabook.m4a	The boy reads a book.	The boy reads a book.^The boy eats fish.^The boy brushes his teeth.
			90005	image_sentence		l8_heeatingsalad.png			heiseatingsalad.m4a	He is eating salad.	He is jumping.^He is reading a book.^He is eating salad.
											
SpecialTest_9	2	90006, 90007, 90008, 90009, 90010									
			90006	sentence_word		What time do you ___________?			whattimedoyougotobed.m4a	go to bed	wake up^eat lunch^go to bed
			90007	sentence_word		They ________ fish.			theyeatfish.m4a	eat	go to^eat ^brush
			90008	sentence_word		Did you _______ your hands?			didyouwashyourhands.m4a	wash	wash^eat^make
			90009	image_sentence		l8_boyreading.png			theboyisreading.m4a	The boy is reading.	The boy is reading.^The boy is waking up.^The boy brushes his teeth.
			90010	image_sentence		l8_heeatingfish.png			heiseatingfish.m4a	He is eating fish.	He is swimming.^He is reading a book.^He is eating fish.
											
SpecialTest_10	1	100001, 100002, 100003, 100004, 100005									
			100001	soundonly_image					acatisunderthetable.m4a	l9_catundertable.png	l9_catundertable.png^l9_catinbox.png^l10_ballonchair.png
			100002	soundonly_image					thebirdsareinthenest.m4a	l10_birdsinnest.png	l10_froginwater.png^l10_applesunderbasket.png^l10_birdsinnest.png
			100003	sentence_word		The boy is _______ the table.			theboyisunderthetable.m4a	under	next to^in^under
			100004	sentence_word		The goats are ________ the tree.			thegoatsareinfrontofthetree.m4a	in front of	behind^next to^in front of
			100005	image_sentence		l13_lionnexttree.png			thelionisnexttothetree.m4a	The lion is next to the tree.	The lion is next to the tree.^The cat is in front of the box.^The birds are in the nest.
											
SpecialTest_10	2	100006, 100007, 100008, 100009, 100010									
			100006	soundonly_image					theballisonthechair.m4a	l10_ballonchair.png	l9_catundertable.png^l9_catinbox.png^l10_ballonchair.png
			100007	soundonly_image					theapplesareunderthebasket.m4a	l10_applesunderbasket.png	l10_froginwater.png^l10_applesunderbasket.png^l10_birdsinnest.png
			100008	sentence_word		Many books are _______ the desk.			manybooksareonthedesk.m4a	on	on^behind^under
			100009	sentence_word		The lion is ________ the tree.			thelionisbehindthetree.m4a	behind	behind^next to^in front of
			100010	image_sentence		l13_catfrontbox.png			thecatisinfrontofthebox.m4a	The cat is in front of the box.	The lion is next to the tree.^The cat is in front of the box.^The birds are in the nest.
											
SpecialTest_11	1	110001, 110002, 110003, 110004, 110005									
			110001	word_word		ba				b+a	s+o^b+a^t+e
			110002	word_word		ri				r+i	r+i^z+o^m+u
			110003	soundonly_word					ye.m4a	y+e	j+o^y+e^m+i
			110004	soundonly_word					du.m4a	d+u	w+i^r+e^d+u
			110005	soundonly_word					po.m4a	p+o	p+o^h+i^g+e
											
SpecialTest_11	2	110006, 110007, 110008, 110009, 110010									
			110006	word_word		te				t+e	s+o^b+a^t+e
			110007	word_word		ca				c+a	c+a^z+o^m+u
			110008	soundonly_word					mi.m4a	m+i	m+i^j+e^n+u
			110009	soundonly_word					ru.m4a	r+u	w+i^r+u^d+a
			110010	soundonly_word					bo.m4a	b+o	b+o^h+i^g+e
											
SpecialTest_12	1	120001, 120002, 120003, 120004, 120005									
			120001	soundonly_word					tree.m4a	tree	sun^tree^dog
			120002	soundonly_word					house.m4a	house	happy^road^house
			120003	soundonly_word					girl.m4a	girl	man ^girl^boy
			120004	sentence_word		______ are tall.			youaretall.m4a	You	I^He^You
			120005	sentence_word		We ______ Mike.			welikemike.m4a	like	like^walk ^want
											
SpecialTest_12	2	120006, 120007, 120008, 120009, 120010									
			120006	soundonly_word					sun.m4a	sun	sun^tree^dog
			120007	soundonly_word					happy.m4a	happy	happy^road^house
			120008	soundonly_word					boy.m4a	boy	man ^girl^boy
			120009	sentence_word		______ is sick.			Heissick.m4a	He	I^He^You
			120010	sentence_word		I ______ an egg.			iwantanegg.m4a	want	like^walk ^want
											
SpecialTest_13	1	130001, 130002, 130003, 130004, 130005									
			130001	sentence_word		Choose the opposite of 'small'.			choosetheoppositeofsmall.m4a	big	big^cold^clean
			130002	sentence_word		Choose the opposite of 'day'.			choosetheoppositeofday.m4a	night	happy^sun^night
			130003	sentence_word		Choose the opposite of 'tall'.			choosetheoppositeoftall.m4a	short	fat^short^full
			130004	sentence_word		Choose the opposite of 'fast'.			choosetheoppositeoffast.m4a	slow	slow^sick^good
			130005	sentence_word		Choose the opposite of 'hot'.			choosetheoppositeofhot.m4a	cold	dirty^cold^thin
											
SpecialTest_13	2	130006, 130007, 130008, 130009, 130010									
			130006	sentence_word		Choose the opposite of 'big'.			choosetheoppositeofbig.m4a	small	small^cold^clean
			130007	sentence_word		Choose the opposite of 'night'.			choosetheoppositeofnight.m4a	day	happy^sun^day
			130008	sentence_word		Choose the opposite of 'short'.			choosetheoppositeofshort.m4a	tall	fat^tall^full
			130009	sentence_word		Choose the opposite of 'slow'.			choosetheoppositeofslow.m4a	fast	fast^sick^good
			130010	sentence_word		Choose the opposite of 'cold'.			choosetheoppositeofcold.m4a	hot	dirty^hot^thin
											
SpecialTest_14	1	140001, 140002, 140003, 140004, 140005									
			140001	soundonly_word					bif.m4a	bif	bif^gal^wah
			140002	soundonly_word					hiz.m4a	hiz	rim^hiz^lat
			140003	soundonly_word					dat.m4a	dat	bif^hin^dat
			140004	soundonly_word					jen.m4a	jen	jen^mol^nad
			140005	soundonly_word					min.m4a	min	gal^sen^min
											
SpecialTest_14	2	140006, 140007, 140008, 140009, 140010									
			140006	soundonly_word					wah.m4a	wah	bif^gal^wah
			140007	soundonly_word					lat.m4a	lat	rim^hiz^lat
			140008	soundonly_word					hin.m4a	hin	bif^hin^dat
			140009	soundonly_word					nad.m4a	nad	jen^mol^nad
			140010	soundonly_word					sen.m4a	sen	gal^sen^min
											
SpecialTest_15	1	150001, 150002, 150003, 150004, 150005									
			150001	soundonly_word					mat.m4a	mat	sat^hut^mat
			150002	soundonly_word					fun.m4a	fun	fun^vet^jam
			150003	word_word		__at			cat.m4a	c	l^c^h
			150004	word_word		d__g			dog.m4a	o	i^d^o
			150005	word_word		pe__			pen.m4a	n	a^n^x
											
SpecialTest_15	2	150006, 150007, 150008, 150009, 150010									
			150006	soundonly_word					hug.m4a	hug	sat^hug^mat
			150007	soundonly_word					jam.m4a	jam	fun^vet^jam
			150008	word_word		__op			top.m4a	t	t^r^c
			150009	word_word		r__t			rat.m4a	a	u^a ^r
